Username,followers_old,size_old,found,UserID,is_private,mediacount,followers_new,followees,external_url,is_business_account,business_category_name,biography,full_name,is_verified,profile_pic_url,size_new
_hairbytiffany_,21403,mikro,TRUE,1662957178,FALSE,1724,21342,3775,https://salonlofts.com/tiffany_vaneeckhoute/schedule,TRUE,Creators & Celebrities,Hair Artist•Saint Louis \n✨Blondes/Vivids \n💜@brazilianbondbuilder artist \n📲 TXT only 314.520.3310\n📆BOOK ONLINE🔽,Tiffany Jo🖤🌙,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/294811127_450395323465271_6161402717723619692_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SijSjn4rkmkAX_8E6WB&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDIocRCTqa0voorqnLFnynqbOq2Z58pDtB_LWhg7z3-RQ&oe=64162333&_nc_sid=035b3a,mikro
handsomefemalebarber,21038,mikro,TRUE,1420766732,FALSE,1091,20987,1967,None,TRUE,Creators & Celebrities,"28 | Lancaster, Pa 🌎🇺🇸\nLicensed Barber Educator 📚💈\nSponsored by : @THEFINESTBARBERS",V I C T O R I A,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/60286328_2340487512877674_3343455091578372096_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=W91qpW1zdEEAX-PeCEj&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCpx0k2KNNYmKdpyzJ0_4gYCd35HW8WE5YPtpXUIlxWAg&oe=6416C12D&_nc_sid=035b3a,mikro
therealkellycardenas,24487,mikro,TRUE,6964349,FALSE,5899,24421,7009,https://solo.to/kellycardenas,TRUE,Creators & Celebrities,"KEYNOTE SPEAKER-BESTSELLING AUTHOR \n🎙 Podcast \n❌My mission is to utilize \nthe gifts God has given me\nto, ultimately, give Glory\nto His name❌",KEYNOTE SPEAKER- PODCAST HOST,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/274622037_508857020869165_3476407609698629637_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=6ezA4HVx6ogAX_uAsHh&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfB8CtLVJd43GtPIZbq3m7nmsLMKtYYbPx-_2TwJJinjmw&oe=64159B6A&_nc_sid=035b3a,mikro
tashatripphair,23905,mikro,TRUE,495208119,FALSE,841,23823,1328,None,FALSE,None,🌈 I make mermaids and rave babes 🧜‍♀️\n🎨Color Specialist\n✨Braids\n📍@butterflyloftsalon\n📅 DM to book,Tasha Tripp | Colorist,FALSE,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/118697586_369731464215045_1384537768549028514_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=a12wR2eC1DgAX92Ninx&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfABNHM5U538apfu4uWDCoIGgSLZ3gTyrUkWQbN78ksISA&oe=64164998&_nc_sid=035b3a,mikro
livviedix,23418,mikro,TRUE,14510682,FALSE,2181,23385,2480,https://linktr.ee/livviedix,FALSE,None,"bride-to-be\nmaking life into art\nphotography: @livvieclicks\ncontact: ocdixon4@gmail.com\nfeminine, pink, occasionally sparkly",Olivia Dixon ★ Nashville,FALSE,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/322269696_895229054987979_6559982713370214818_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=DwVtDldPYJIAX8nU5IG&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBeMQo8ahb9bdKNW1jhHafu0MajAHz5O4mSWISZhhvJ6g&oe=6415D66C&_nc_sid=035b3a,mikro
retro_jojo,20770,mikro,TRUE,668867904,FALSE,1111,20711,1006,http://www.etsy.com/shop/hairbyretrojojo,TRUE,None,✂️🎨Licensed hair stylist \n👰🏻‍♀️🤵🏻‍♂️♥️ @j_porter86 \n♥️Dog Mom of 5🐾 \n🖤Wigs available in my Etsy shop,Joleen,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/20479419_1965822810362609_6047280718311063552_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=iRFTGxYSP-EAX8lqia1&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDFE72ra9QuGpLhfyBBAc0A1g5UxIzKk2hmhnjwjlfsZg&oe=6415EE90&_nc_sid=5e3072,mikro
1brentoncoxjr,19862,mikro,TRUE,1454943399,FALSE,92,19801,1900,None,FALSE,None,#1 Edge Rusher \nDecatur GA,THE 1,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/302269619_493243502642774_7922618382015745982_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=jhBy6dGSXXQAX9kmlvi&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCO28kZm22HWETe8GMrS21xKgNnZJywM3xqXjcNMD8BmA&oe=64172F18&_nc_sid=5e3072,mikro
traceyjeanne,25202,mikro,TRUE,212265533,FALSE,1955,25435,7621,https://wrat.com/2021/10/01/miss-oct21-traceyj/?itm_source=parsely-api,FALSE,None,"Hello 🥰 I’m glad you’re here!!🖤\n✨Mama , Alternative Modeling & Skin Care content ✨ dm 4 collab\nClara is my 🌎\nNJ rock radio MISS OCTOBER 🎃⬇️",𝓣𝔯𝔞𝔠𝔢𝔂 𝔍𝔢𝔞𝔫𝔫𝔢,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/328960525_932631634775148_2876038946879262641_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ienjiIvvZ4UAX9DZk2e&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCcH1VsWZhje9DYsaajbtm4r8dLvCrxo-dxGEkr8eKitA&oe=64160AD8&_nc_sid=5e3072,mikro
roxannabarajas,24366,mikro,TRUE,209559793,FALSE,113,24293,117,None,FALSE,None,Disciple of Jesus Christ † | Agape ❥ | Servant ✞\nRiverside | CA\nLicensed Barber | @empire_barbers_,𝙍𝙤𝙭𝙖𝙣𝙣𝙖 𝘽𝙖𝙧𝙖𝙟𝙖𝙨,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/327643499_717048763271205_1663529289184470812_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=gy79iNkP1VsAX-J3joi&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfA07mA1heFx7Jkko599zW4jN5CCVI5fAeHcpKELdFSCWA&oe=6416B21B&_nc_sid=5e3072,mikro
therealcindyth0ngs,24661,mikro,TRUE,242063698,FALSE,5728,24626,3109,http://www.hairbycindythongs.com/,FALSE,None,✂️ SD | PDX \n🏆 4 X BTC One Shot | 2021 Top 25 finalist \n🛫Next PDX appt: Mid MARCH TXT or DM for APPTS \n💜 B3 Disruptors\n⏬To BOOK or INQUIRIES ⏬,CINDY THONGRIVONG | 📍SD | 📍PDX,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/282544049_579776800033466_1361619314830585643_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=DpJsVDA5kfIAX-4d1Vs&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCrtO3r3r_5xqslcoHR5bdD-Bu06lbwPiA5twwtlL8YAA&oe=64170D99&_nc_sid=5e3072,mikro
vtgesther,21838,mikro,TRUE,4900970,FALSE,1665,21781,1395,http://www.esthervasquez.com/,FALSE,None,"•Hair Extraordinaire ❣️ \n•Long Hair Specialist ✂️👌🏽\n•CUT, STYLE & MEN’S GROOMING \n📍LA Native\nBooking March NOW 👇🏽 Email me",⠀⠀⠀🌟  Esther 🌟,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/310504240_133496012766993_8362047139081367044_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=uWI-3kkELwIAX-MTNhd&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBzTiRX2DJ2AHlhd1-QQDfn9L780PTSyLrE-Dr1Plz_4g&oe=64166DA9&_nc_sid=5e3072,mikro
luna.lavey,15500,mikro,TRUE,52048893976,TRUE,2,26,44,None,FALSE,None,Yo no soy lo que dice la gente...😎😋😉💋,León Sarabi,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/326334608_1036345010657483_4407256171399938703_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Jo9cLvBal3sAX-rnkBi&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBU_azjy33g5M0BTIKexCspQJlY_mOWttU_y1aworxGzQ&oe=6416A427&_nc_sid=5e3072,NA
gingerfitnessldn,10152,mikro,TRUE,2200281259,FALSE,1107,10156,2532,https://www.gingerfitnessmovement.com/bookings-checkout/move-outdoors-with-ginge/book,FALSE,None,🍊Ginger #AF |🍸 Queen | Foodie | Peanut Butter addict | Traveller🍊\n@doyourumble @health_house trainer\nGroup & Personal Trainer - Move with Ginge,R O B Y N 🍊🧡,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/249165719_208439158036207_21484191912107318_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=kOpa2LCmXNsAX8pe16-&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBStEd6wK4BiqhMruf2v7-p5IA3EsIM_pqfcgCvabKY-g&oe=6415F944&_nc_sid=5e3072,mikro
nicoleknoblach,11319,mikro,TRUE,663325323,FALSE,998,11316,708,None,TRUE,None,𝗜𝗻𝘃𝗶𝘀𝗶𝗯𝗹𝗲 𝗕𝗲𝗮𝗱 𝗘𝘅𝘁𝗲𝗻𝘀𝗶𝗼𝗻𝘀 𝗖𝗲𝗿𝘁𝗶𝗳𝗶𝗲𝗱\n𝙉𝙖𝙩𝙞𝙤𝙣𝙖𝙡 𝘾𝙤𝙡𝙤𝙧 𝙀𝙙𝙪𝙘𝙖𝙩𝙤𝙧 𝙛𝙤𝙧 𝙋𝙖𝙪𝙡 𝙈𝙞𝙩𝙘𝙝𝙚𝙡𝙡\n✖️ ʙᴏᴏᴋꜱ ᴀʀᴇ ᴄʟᴏꜱᴇᴅ ‼️⬅️,NA,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/246085531_830280057667569_9214608513380291818_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=0sZijStMWzYAX8rZSpE&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAip7X_5u5RYEomldnCIM52lLdD8BzB3NPusIOMk1_WHw&oe=6415A35D&_nc_sid=5e3072,mikro
themakeupexpert,10125,mikro,TRUE,12422505,FALSE,1171,10121,1728,http://www.ashleygomila.com/,TRUE,None,Los Angeles based Hair and Makeup Artist,Ashley Gomila,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/274014521_326510789523300_8141144580216221428_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=fn06DONJe6IAX-neMHB&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfC6QGw2A1nq7hT2V8zfobBDHuTLnHpYxn_4iyObrX1TPA&oe=641750FB&_nc_sid=5e3072,mikro
hayyrize,12843,mikro,TRUE,174115104,FALSE,187,12805,1142,None,TRUE,None,nuevo méxico \n☧,haley m. rizek,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/316054613_174751211870573_6925152386676829743_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=FRXu3gKC5hgAX9Wbjcj&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCp9E07bhbpJmxKl5N-ucieKAvV-gbJnBQGRND-EM0nQw&oe=64163822&_nc_sid=5e3072,mikro
beautybydcor,16015,mikro,TRUE,1414965417,FALSE,1668,16022,2000,https://linktr.ee/beautybydcor,FALSE,None,"𝐁𝐑𝐎𝐖,𝐇𝐀𝐈𝐑, & 𝐌𝐀𝐊𝐄𝐔𝐏 𝐀𝐑𝐓𝐈𝐒𝐓\n𝐁𝐞𝐚𝐮𝐭𝐲 𝐄𝐱𝐩𝐞𝐫𝐭|𝐒𝐭𝐲𝐥𝐞\n𝕃𝕚𝕧𝕚𝕟𝕘 𝕞𝕪 𝕓𝕖𝕤𝕥 𝕝𝕚𝕗𝕖\n𝐒𝐞𝐞 𝐦𝐲 𝐰𝐨𝐫𝐤 @dcorartistry \n𝐒𝐭𝐮𝐝𝐢𝐨 @dcorstudioo \n•𝘝𝘦𝘯𝘵𝘶𝘳𝘢 𝘤𝘯𝘵𝘺 |𝘼𝙥𝙥𝙩 𝙊𝙣𝙡𝙮",𝐃𝐚𝐧𝐢𝐞𝐥𝐚 𝐂𝐨𝐫𝐨𝐧𝐚𝐝𝐨 𝐃𝐢𝐚𝐳,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/331685568_1171048360446048_992591263294602000_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=SHok_b1trGEAX94WG4y&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBf40ATGCvUc6-fFDBb9yYIZJ_H-24hn3AfUsdV2JuFow&oe=6415D809&_nc_sid=5e3072,mikro
_hairista_,16955,mikro,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kayla_benay,10756,mikro,TRUE,7474143,FALSE,1021,10712,2605,https://www.colorintheville.com/,FALSE,None,• Follower of Jesus •  adoption advocate 🖤 Specializing in event hair and makeup + owner of @colorintheville,Kayla,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/272207089_5503757776318006_3082552238484446114_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=QPX-xULWcWYAX8DKFae&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCaCng_AsJJX1R8_icnQV8mLxCyTMhH0Fw76W-stMVJfQ&oe=6416948C&_nc_sid=5e3072,mikro
styledby_jocelyn,13305,mikro,TRUE,1595239803,FALSE,2591,13314,635,None,TRUE,None,"✨ Making hair dreams come true ☁️ \n📍 Mia, FL & Turnersville, NJ\n🚫 NO DM’s. text only 📲🙏🏽\n✂️ For scheduling visit my availability highlight",Styled By Jocelyn LLC,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/57284769_438700250036782_4110051524929912832_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=J8VRTuavq7YAX-NigIb&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBnBy_HwIZv3dQzZoqQB1mGvNQaOWyIjYTqMg9mZnClKg&oe=64159F5B&_nc_sid=5e3072,mikro
personalisedhairdesign,14322,mikro,TRUE,635188715,FALSE,4629,14286,6812,None,FALSE,None,Hair Education workshops for seasoned & aspiring new stylists. enquires: 631-988-7758 hairworkshops.nadine@hotmail.com,Nadine Donovan-Agiesta,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/312648108_149482617803697_4524851595914729801_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=aPa4AFuVU2gAX_n9k_p&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDjmBN8a3QFtdJRmWXTCWoVfsoRYDpHm-zWu7gk3NiceA&oe=64167FBD&_nc_sid=5e3072,mikro
samglamm,14908,mikro,TRUE,19681781,FALSE,3024,14864,732,https://linktr.ee/samglamm,TRUE,None,💍 @sheelsohal 👶🏽 @parkerdarsh \n💇🏼‍♀️Hair Stylist ➡️ Detroit/Nashville/LA \n👗Travel/Fashion/Beauty Lover \n✨📷✈️✨ 🙏🏼YOLO🙏🏼 \n|Appts| Text 📲 248-808-5313,Extensions + Color / Lifestyle,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/70677073_355435435176405_8479861203043090432_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Q9MEfrvIPkMAX_BHksv&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAZsPO9P1h0J1-bWv7JIhUX08ZTe_o0fbtb7PD1fcWIRA&oe=6416BC3B&_nc_sid=5e3072,mikro
slayedbysila_,10400,mikro,TRUE,1364510031,FALSE,268,10402,4571,None,FALSE,None,Traveling MUA based in IE ✨\nMUA && Hairstylist 🖤 \nLicensed Cosmetologist  14 years💄 ✂️ \nDM to Book Appointment,Sila Martinez Mua,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/328045779_596989599106753_7768645771406179477_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=0v6hw3wWoKIAX_5sILu&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDYcZ1jwSyQB8X7dMtnKesQVaIMwfFllakq1MunVUanDw&oe=6416D523&_nc_sid=5e3072,mikro
1badmuthercutter,12388,mikro,TRUE,10139931642,FALSE,84,507,477,None,FALSE,None,Be creative in all you do! \n🚫SUNDAY 🚫MONDAY\nAvailable Tuesday-Saturday\nALL SATURDAY APPOINTMENTS \n$50 deposit REQUIRED \n🇩🇴🇵🇷\n@1baadlilartist,LeXy,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/334328679_199918075989575_605891269794891800_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=AUco2V8S9qIAX8thSjw&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfC2uQ8D2-joaMSb-gSHe6Q0r8RP1G3oIhRNR7ANoZgqFw&oe=641661AF&_nc_sid=5e3072,NA
brandonlinder65,17337,mikro,TRUE,254150729,FALSE,639,17404,522,https://www.gofundme.com/f/Tellystrong---100-Yard-Fundraiser?utm_source=customer&utm_medium=copy_link&utm_campaign=p_cp+share-sheet,FALSE,None,In the Woods or on the Water is where I’ll be,Brandon Linder,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/88200719_214722823056945_74202741223718912_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=c8cb5_WkCoYAX8-41IO&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCXFk8LmbkSwNIcKlpL75l5glH-HnH59cNTAJkseMMt1w&oe=6415A2C6&_nc_sid=5e3072,mikro
hello.chantelle,14832,mikro,TRUE,179224307,FALSE,212,14739,1686,http://www.youtube.com/chantelletruong,TRUE,None,✄ LA┊Accepting New Clients ✄\nhellochantellehair@gmail.com\nMusic┊Chantelletmusic@gmail.com,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ Chantelle ☾Truong,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/76879954_3015398105140492_5622850327838457856_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=EjyiMkcnxPQAX-F_-zq&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCWrrmlz_9xyjqWebytNPIM-eY-XlIh765k6sHnxcQ7cQ&oe=6416AD7D&_nc_sid=5e3072,mikro
jasminejun,15273,mikro,TRUE,32447947,FALSE,2848,15266,6023,https://www.randco.com/?rfsn=4720872.f4fbab&utm_source=refersion&utm_medium=affiliate&utm_campaign=4720872,FALSE,None,Transformational Haircutting | Natural Color | Extensions \nCo- founder @nonameedu \nLead Stlylist @melrosemcqueen \nBased in Atlanta,Jasmine Howard,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/279276785_680036409720342_2093380655713666325_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=tcKpNiKAStMAX-0zeUf&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCMId0qWX6mLD5vsVC0HV5Yzb9CShiBQ8jUVizQ-Gyb3g&oe=641752AB&_nc_sid=5e3072,mikro
amberharlan,11978,mikro,TRUE,195015020,FALSE,949,11986,2224,https://linktr.ee/amberharlan,FALSE,None,𝙷𝚊𝚒𝚛𝚌𝚞𝚝𝚝𝚎𝚛 + 𝙾𝚠𝚗𝚎𝚛 \n@thenoiseprojectlv \n@fergusonsdowntown \n•𝙵𝚘𝚛 𝚋𝚘𝚘𝚔𝚒𝚗𝚐𝚜 𝚝𝚎𝚡𝚝 𝟼𝟷𝟾𝟺𝟸𝟶𝟿𝟹𝟸𝟽\n•𝙼𝚎𝚗𝚝𝚊𝚕 𝚑𝚎𝚊𝚕𝚝𝚑 𝚕𝚘𝚟𝚎𝚛💋\n•𝙻𝚊𝚜 𝚅𝚎𝚐𝚊𝚜,𝗔𝗺𝗯𝗲𝗿 𝗛𝗮𝗿𝗹𝗮𝗻,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/332402546_188838753779597_636801798065089538_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=SDphFcGSUGkAX9t7_7W&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfD_EJT1jj4j9EwrQtfaoR4I-lA9IHSIYctoHVpJhx-cow&oe=6415AEDC&_nc_sid=5e3072,mikro
newporthairbytiffany,17455,mikro,TRUE,195892316,FALSE,1648,17571,1002,https://linktr.ee/newporthairbytiffany,FALSE,None,Mompreneur\n+ CEO of @tiffanyscottextensions \n+ Salon Owner @tiffanyscottsalon\n+ Hair Color|Extension specialist\n+ Over 1M extensions rolled/taped/sewn,Tiffany Scott,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/312937940_875760363798406_2634667308689015384_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=9FdkjR4NK30AX_5DEh8&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAU69S6ST5s-Qq1cfdVJ53_uVyjto0dy45w13dhQWO9rw&oe=6416D19C&_nc_sid=5e3072,mikro
bettycombs,16425,mikro,TRUE,34940305,FALSE,1093,16362,313,https://shop.saloninteractive.com/store/bettycombs,TRUE,None,🌹 🇲🇽 Hairdresser \n📍 Salon Republic Pasadena \npersonal - @_chulaquiles_,Jennifer Betty Medrano,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/60636835_397741807487264_3620732914578227200_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=jGXpVrIcAL8AX-Lju6-&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBsN6qdkXYCQjPuQbKFs5USWZVe99TLP-5w3Au7Q61byw&oe=64175964&_nc_sid=5e3072,mikro
makeupbyanab,13656,mikro,TRUE,7803442,FALSE,1725,13768,2378,https://linktr.ee/makeupbyanab,TRUE,None,"Artist, Boy Mama, Wife 🇵🇷 🇸🇻\nChasing my day dream \nFounder: @mab.artistry 💋@mabbeautyshop \nLearn: @mab.academy \nLet’s connect!👇",Ana B,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/328045926_914591519680590_8571746516842061334_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=D_xa2Lrwo98AX87f1s3&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAVYw1lIkHqVbUDKfBLkHS56pdg9SeSGfwhKn_S6bF0RQ&oe=6415B5B0&_nc_sid=5e3072,mikro
givemegabrielle,15679,mikro,TRUE,12459774,FALSE,292,15632,1333,None,FALSE,None,•Colorist at Van Michael Salon Buckhead\n•Download the Van Michael Salon app in the App Store to book your appointment. NO DM’s,Gabrielle Marquez,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/279085266_4917670998287939_4401245310880284044_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=F47VwXji9xcAX8ATmY1&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDYEjdKUaBZ6JYyKork_NXi9ErfaLzYmAjxGGNfAvM06Q&oe=641643B9&_nc_sid=5e3072,mikro
nataliaissa,12044,mikro,TRUE,18410128,FALSE,3171,12024,849,http://www.nataliaissa.com/,FALSE,None,"#HairandMakeupArtist based in Dallas, TX #photographer * available for booking worldwide 🌏 💌nataliaissamua@gmail.com",Natalia Issa,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/54800497_2134370996677313_9000460219125334016_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=42i0AOgawgIAX-AjBS0&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfA2Wmi4bCHpRhbCD4H8qYBki6RInaCba-ruOsc6ax-6Ug&oe=64164AC8&_nc_sid=5e3072,mikro
coleen_code_,10640,mikro,TRUE,2325993883,FALSE,947,10602,2221,https://linktr.ee/Coleenmc,FALSE,None,NA,Coleen Mc Williams,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/318487837_206848205041264_467098673085529696_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=oldFmzDCG_wAX-CkXmf&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCKV9viKuSWqdJ0eWPXVyVTN4AYHtuvDGfO5FYnI7fiHQ&oe=6416511B&_nc_sid=5e3072,mikro
heysharlamay,67247,midtier,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jessykirson,130409,midtier,TRUE,188969519,FALSE,4461,146182,3161,https://jessicakirson.com/,TRUE,None,"Traveling Clown, Producer, Actress, Filled with Fear! Follow me on Tik Tok and Twitter! #alwaysbesilly",Jessica Kirson,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/329679559_508962338056124_4626198308035684076_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=TNSJKSoELMoAX96Wrar&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAI2uaa1f5IG6Atubc39gU2rGSGYJSqxZ8cc4w1VpHUBQ&oe=64178DD2&_nc_sid=5e3072,midtier
